"daysIn","gamesIn","rollingSum","runID","natPos","Season","endDate","ppg"
121,16,37,"Sunderland-1892",2,1892,1893-01-02,2.31034482758621
122,17,40,"Sunderland-1892",1,1892,1893-01-03,2.31034482758621
126,18,43,"Sunderland-1892",1,1892,1893-01-07,2.31034482758621
133,19,46,"Sunderland-1892",1,1892,1893-01-14,2.31034482758621
147,20,49,"Sunderland-1892",1,1892,1893-01-28,2.31034482758621
164,21,50,"Sunderland-1892",1,1892,1893-02-14,2.31034482758621
182,22,53,"Sunderland-1892",1,1892,1893-03-04,2.31034482758621
189,23,56,"Sunderland-1892",1,1892,1893-03-11,2.31034482758621
196,24,59,"Sunderland-1892",1,1892,1893-03-18,2.31034482758621
209,25,60,"Sunderland-1892",1,1892,1893-03-31,2.31034482758621
210,26,60,"Sunderland-1892",1,1892,1893-04-01,2.31034482758621
213,27,63,"Sunderland-1892",1,1892,1893-04-04,2.31034482758621
217,28,64,"Sunderland-1892",1,1892,1893-04-08,2.31034482758621
224,29,67,"Sunderland-1892",1,1892,1893-04-15,2.31034482758621
0,0,0,"Sunderland-1893",1,1892,1893-04-15,1.83333333333333
140,1,1,"Sunderland-1893",9,1893,1893-09-02,1.83333333333333
147,2,2,"Sunderland-1893",10,1893,1893-09-09,1.83333333333333
154,3,5,"Sunderland-1893",10,1893,1893-09-16,1.83333333333333
161,4,6,"Sunderland-1893",8,1893,1893-09-23,1.83333333333333
168,5,6,"Sunderland-1893",12,1893,1893-09-30,1.83333333333333
175,6,6,"Sunderland-1893",14,1893,1893-10-07,1.83333333333333
182,7,9,"Sunderland-1893",11,1893,1893-10-14,1.83333333333333
189,8,9,"Sunderland-1893",13,1893,1893-10-21,1.83333333333333
196,9,12,"Sunderland-1893",10,1893,1893-10-28,1.83333333333333
203,10,15,"Sunderland-1893",6,1893,1893-11-04,1.83333333333333
210,11,15,"Sunderland-1893",7,1893,1893-11-11,1.83333333333333
224,12,18,"Sunderland-1893",7,1893,1893-11-25,1.83333333333333
231,13,18,"Sunderland-1893",11,1893,1893-12-02,1.83333333333333
235,14,21,"Sunderland-1893",7,1893,1893-12-06,1.83333333333333
238,15,21,"Sunderland-1893",9,1893,1893-12-09,1.83333333333333
245,16,22,"Sunderland-1893",10,1893,1893-12-16,1.83333333333333
252,17,25,"Sunderland-1893",9,1893,1893-12-23,1.83333333333333
259,18,28,"Sunderland-1893",9,1893,1893-12-30,1.83333333333333
261,19,31,"Sunderland-1893",7,1893,1894-01-01,1.83333333333333
266,20,31,"Sunderland-1893",8,1893,1894-01-06,1.83333333333333
273,21,34,"Sunderland-1893",7,1893,1894-01-13,1.83333333333333
280,22,37,"Sunderland-1893",4,1893,1894-01-20,1.83333333333333
297,23,40,"Sunderland-1893",4,1893,1894-02-06,1.83333333333333
322,24,43,"Sunderland-1893",2,1893,1894-03-03,1.83333333333333
326,25,46,"Sunderland-1893",2,1893,1894-03-07,1.83333333333333
336,26,49,"Sunderland-1893",2,1893,1894-03-17,1.83333333333333
343,27,49,"Sunderland-1893",2,1893,1894-03-24,1.83333333333333
346,28,52,"Sunderland-1893",2,1893,1894-03-27,1.83333333333333
357,29,55,"Sunderland-1893",2,1893,1894-04-07,1.83333333333333
373,30,55,"Sunderland-1893",2,1893,1894-04-23,1.83333333333333
0,0,0,"Sunderland-1895",1,1894,1895-04-20,1.73333333333333
135,1,3,"Sunderland-1895",2,1895,1895-09-02,1.73333333333333
140,2,6,"Sunderland-1895",2,1895,1895-09-07,1.73333333333333
142,3,7,"Sunderland-1895",2,1895,1895-09-09,1.73333333333333
147,4,7,"Sunderland-1895",3,1895,1895-09-14,1.73333333333333
154,5,8,"Sunderland-1895",4,1895,1895-09-21,1.73333333333333
161,6,9,"Sunderland-1895",5,1895,1895-09-28,1.73333333333333
168,7,9,"Sunderland-1895",8,1895,1895-10-05,1.73333333333333
170,8,12,"Sunderland-1895",3,1895,1895-10-07,1.73333333333333
182,9,12,"Sunderland-1895",9,1895,1895-10-19,1.73333333333333
189,10,15,"Sunderland-1895",6,1895,1895-10-26,1.73333333333333
196,11,16,"Sunderland-1895",7,1895,1895-11-02,1.73333333333333
203,12,19,"Sunderland-1895",5,1895,1895-11-09,1.73333333333333
210,13,19,"Sunderland-1895",6,1895,1895-11-16,1.73333333333333
217,14,22,"Sunderland-1895",6,1895,1895-11-23,1.73333333333333
238,15,25,"Sunderland-1895",7,1895,1895-12-14,1.73333333333333
245,16,25,"Sunderland-1895",7,1895,1895-12-21,1.73333333333333
250,17,26,"Sunderland-1895",7,1895,1895-12-26,1.73333333333333
251,18,29,"Sunderland-1895",5,1895,1895-12-27,1.73333333333333
259,19,29,"Sunderland-1895",6,1895,1896-01-04,1.73333333333333
266,20,30,"Sunderland-1895",6,1895,1896-01-11,1.73333333333333
273,21,30,"Sunderland-1895",6,1895,1896-01-18,1.73333333333333
280,22,33,"Sunderland-1895",6,1895,1896-01-25,1.73333333333333
294,23,34,"Sunderland-1895",5,1895,1896-02-08,1.73333333333333
304,24,37,"Sunderland-1895",4,1895,1896-02-18,1.73333333333333
308,25,40,"Sunderland-1895",4,1895,1896-02-22,1.73333333333333
322,26,43,"Sunderland-1895",4,1895,1896-03-07,1.73333333333333
329,27,43,"Sunderland-1895",4,1895,1896-03-14,1.73333333333333
343,28,46,"Sunderland-1895",4,1895,1896-03-28,1.73333333333333
349,29,49,"Sunderland-1895",4,1895,1896-04-03,1.73333333333333
357,30,52,"Sunderland-1895",5,1895,1896-04-11,1.73333333333333
0,0,0,"Sunderland-1902",1,1901,1902-04-26,1.67647058823529
128,1,0,"Sunderland-1902",9,1902,1902-09-01,1.67647058823529
133,2,1,"Sunderland-1902",11,1902,1902-09-06,1.67647058823529
140,3,4,"Sunderland-1902",9,1902,1902-09-13,1.67647058823529
147,4,4,"Sunderland-1902",13,1902,1902-09-20,1.67647058823529
154,5,7,"Sunderland-1902",8,1902,1902-09-27,1.67647058823529
161,6,10,"Sunderland-1902",7,1902,1902-10-04,1.67647058823529
175,7,10,"Sunderland-1902",13,1902,1902-10-18,1.67647058823529
182,8,11,"Sunderland-1902",12,1902,1902-10-25,1.67647058823529
189,9,11,"Sunderland-1902",14,1902,1902-11-01,1.67647058823529
196,10,12,"Sunderland-1902",14,1902,1902-11-08,1.67647058823529
203,11,15,"Sunderland-1902",12,1902,1902-11-15,1.67647058823529
210,12,15,"Sunderland-1902",13,1902,1902-11-22,1.67647058823529
217,13,16,"Sunderland-1902",13,1902,1902-11-29,1.67647058823529
224,14,17,"Sunderland-1902",12,1902,1902-12-06,1.67647058823529
231,15,20,"Sunderland-1902",11,1902,1902-12-13,1.67647058823529
238,16,23,"Sunderland-1902",9,1902,1902-12-20,1.67647058823529
243,17,26,"Sunderland-1902",8,1902,1902-12-25,1.67647058823529
245,18,27,"Sunderland-1902",8,1902,1902-12-27,1.67647058823529
250,19,30,"Sunderland-1902",8,1902,1903-01-01,1.67647058823529
252,20,33,"Sunderland-1902",6,1902,1903-01-03,1.67647058823529
266,21,34,"Sunderland-1902",6,1902,1903-01-17,1.67647058823529
273,22,37,"Sunderland-1902",3,1902,1903-01-24,1.67647058823529
280,23,40,"Sunderland-1902",3,1902,1903-01-31,1.67647058823529
294,24,43,"Sunderland-1902",3,1902,1903-02-14,1.67647058823529
322,25,46,"Sunderland-1902",3,1902,1903-03-14,1.67647058823529
329,26,46,"Sunderland-1902",3,1902,1903-03-21,1.67647058823529
336,27,49,"Sunderland-1902",2,1902,1903-03-28,1.67647058823529
338,28,50,"Sunderland-1902",2,1902,1903-03-30,1.67647058823529
343,29,53,"Sunderland-1902",2,1902,1903-04-04,1.67647058823529
349,30,54,"Sunderland-1902",2,1902,1903-04-10,1.67647058823529
350,31,54,"Sunderland-1902",2,1902,1903-04-11,1.67647058823529
352,32,54,"Sunderland-1902",3,1902,1903-04-13,1.67647058823529
357,33,57,"Sunderland-1902",2,1902,1903-04-18,1.67647058823529
364,34,57,"Sunderland-1902",3,1902,1903-04-25,1.67647058823529
0,0,0,"Sunderland-1913",1,1912,1913-04-30,1.5
124,1,1,"Sunderland-1913",11,1913,1913-09-01,1.5
129,2,1,"Sunderland-1913",14,1913,1913-09-06,1.5
131,3,1,"Sunderland-1913",17,1913,1913-09-08,1.5
136,4,4,"Sunderland-1913",11,1913,1913-09-13,1.5
143,5,7,"Sunderland-1913",8,1913,1913-09-20,1.5
150,6,10,"Sunderland-1913",5,1913,1913-09-27,1.5
157,7,10,"Sunderland-1913",8,1913,1913-10-04,1.5
164,8,11,"Sunderland-1913",7,1913,1913-10-11,1.5
171,9,12,"Sunderland-1913",9,1913,1913-10-18,1.5
178,10,15,"Sunderland-1913",6,1913,1913-10-25,1.5
185,11,18,"Sunderland-1913",6,1913,1913-11-01,1.5
192,12,21,"Sunderland-1913",4,1913,1913-11-08,1.5
199,13,24,"Sunderland-1913",4,1913,1913-11-15,1.5
206,14,25,"Sunderland-1913",3,1913,1913-11-22,1.5
213,15,25,"Sunderland-1913",4,1913,1913-11-29,1.5
220,16,28,"Sunderland-1913",3,1913,1913-12-06,1.5
227,17,29,"Sunderland-1913",3,1913,1913-12-13,1.5
234,18,32,"Sunderland-1913",3,1913,1913-12-20,1.5
239,19,35,"Sunderland-1913",2,1913,1913-12-25,1.5
240,20,36,"Sunderland-1913",2,1913,1913-12-26,1.5
241,21,36,"Sunderland-1913",2,1913,1913-12-27,1.5
246,22,39,"Sunderland-1913",2,1913,1914-01-01,1.5
248,23,39,"Sunderland-1913",2,1913,1914-01-03,1.5
262,24,39,"Sunderland-1913",2,1913,1914-01-17,1.5
269,25,42,"Sunderland-1913",2,1913,1914-01-24,1.5
283,26,42,"Sunderland-1913",2,1913,1914-02-07,1.5
290,27,45,"Sunderland-1913",2,1913,1914-02-14,1.5
304,28,45,"Sunderland-1913",3,1913,1914-02-28,1.5
318,29,48,"Sunderland-1913",4,1913,1914-03-14,1.5
322,30,48,"Sunderland-1913",4,1913,1914-03-18,1.5
325,31,51,"Sunderland-1913",4,1913,1914-03-21,1.5
327,32,51,"Sunderland-1913",4,1913,1914-03-23,1.5
332,33,51,"Sunderland-1913",5,1913,1914-03-28,1.5
339,34,51,"Sunderland-1913",5,1913,1914-04-04,1.5
345,35,54,"Sunderland-1913",4,1913,1914-04-10,1.5
346,36,54,"Sunderland-1913",4,1913,1914-04-11,1.5
353,37,57,"Sunderland-1913",7,1913,1914-04-18,1.5
360,38,57,"Sunderland-1913",7,1913,1914-04-25,1.5
0,0,0,"Sunderland-1936",1,1935,1936-04-25,1.5
126,1,0,"Sunderland-1936",21,1936,1936-08-29,1.5
130,2,3,"Sunderland-1936",13,1936,1936-09-02,1.5
133,3,6,"Sunderland-1936",8,1936,1936-09-05,1.5
137,4,6,"Sunderland-1936",13,1936,1936-09-09,1.5
140,5,6,"Sunderland-1936",19,1936,1936-09-12,1.5
147,6,9,"Sunderland-1936",17,1936,1936-09-19,1.5
154,7,10,"Sunderland-1936",15,1936,1936-09-26,1.5
161,8,13,"Sunderland-1936",9,1936,1936-10-03,1.5
168,9,13,"Sunderland-1936",13,1936,1936-10-10,1.5
175,10,14,"Sunderland-1936",15,1936,1936-10-17,1.5
182,11,17,"Sunderland-1936",9,1936,1936-10-24,1.5
189,12,20,"Sunderland-1936",7,1936,1936-10-31,1.5
196,13,23,"Sunderland-1936",3,1936,1936-11-07,1.5
203,14,26,"Sunderland-1936",2,1936,1936-11-14,1.5
210,15,29,"Sunderland-1936",1,1936,1936-11-21,1.5
217,16,29,"Sunderland-1936",2,1936,1936-11-28,1.5
224,17,32,"Sunderland-1936",1,1936,1936-12-05,1.5
231,18,32,"Sunderland-1936",3,1936,1936-12-12,1.5
238,19,35,"Sunderland-1936",1,1936,1936-12-19,1.5
244,20,35,"Sunderland-1936",3,1936,1936-12-25,1.5
245,21,38,"Sunderland-1936",3,1936,1936-12-26,1.5
247,22,41,"Sunderland-1936",2,1936,1936-12-28,1.5
251,23,41,"Sunderland-1936",2,1936,1937-01-01,1.5
252,24,41,"Sunderland-1936",4,1936,1937-01-02,1.5
259,25,42,"Sunderland-1936",4,1936,1937-01-09,1.5
273,26,43,"Sunderland-1936",4,1936,1937-01-23,1.5
287,27,43,"Sunderland-1936",9,1936,1937-02-06,1.5
291,28,46,"Sunderland-1936",4,1936,1937-02-10,1.5
294,29,49,"Sunderland-1936",4,1936,1937-02-13,1.5
305,30,52,"Sunderland-1936",3,1936,1937-02-24,1.5
308,31,52,"Sunderland-1936",5,1936,1937-02-27,1.5
322,32,52,"Sunderland-1936",8,1936,1937-03-13,1.5
329,33,52,"Sunderland-1936",9,1936,1937-03-20,1.5
335,34,55,"Sunderland-1936",8,1936,1937-03-26,1.5
336,35,55,"Sunderland-1936",8,1936,1937-03-27,1.5
338,36,56,"Sunderland-1936",8,1936,1937-03-29,1.5
343,37,59,"Sunderland-1936",8,1936,1937-04-03,1.5
352,38,59,"Sunderland-1936",8,1936,1937-04-12,1.5
354,39,59,"Sunderland-1936",9,1936,1937-04-14,1.5
357,40,62,"Sunderland-1936",9,1936,1937-04-17,1.5
361,41,63,"Sunderland-1936",8,1936,1937-04-21,1.5
364,42,63,"Sunderland-1936",8,1936,1937-04-24,1.5
0,0,0,"Tottenham Hotspur-1951",1,1950,1951-05-05,1.78571428571429
105,1,0,"Tottenham Hotspur-1951",19,1951,1951-08-18,1.78571428571429
107,2,3,"Tottenham Hotspur-1951",9,1951,1951-08-20,1.78571428571429
112,3,6,"Tottenham Hotspur-1951",6,1951,1951-08-25,1.78571428571429
116,4,9,"Tottenham Hotspur-1951",3,1951,1951-08-29,1.78571428571429
119,5,9,"Tottenham Hotspur-1951",8,1951,1951-09-01,1.78571428571429
121,6,10,"Tottenham Hotspur-1951",7,1951,1951-09-03,1.78571428571429
126,7,13,"Tottenham Hotspur-1951",6,1951,1951-09-08,1.78571428571429
128,8,14,"Tottenham Hotspur-1951",5,1951,1951-09-10,1.78571428571429
133,9,17,"Tottenham Hotspur-1951",4,1951,1951-09-15,1.78571428571429
140,10,20,"Tottenham Hotspur-1951",4,1951,1951-09-22,1.78571428571429
147,11,21,"Tottenham Hotspur-1951",3,1951,1951-09-29,1.78571428571429
154,12,21,"Tottenham Hotspur-1951",4,1951,1951-10-06,1.78571428571429
161,13,21,"Tottenham Hotspur-1951",8,1951,1951-10-13,1.78571428571429
168,14,24,"Tottenham Hotspur-1951",4,1951,1951-10-20,1.78571428571429
175,15,27,"Tottenham Hotspur-1951",4,1951,1951-10-27,1.78571428571429
182,16,30,"Tottenham Hotspur-1951",3,1951,1951-11-03,1.78571428571429
189,17,31,"Tottenham Hotspur-1951",3,1951,1951-11-10,1.78571428571429
196,18,34,"Tottenham Hotspur-1951",3,1951,1951-11-17,1.78571428571429
203,19,34,"Tottenham Hotspur-1951",3,1951,1951-11-24,1.78571428571429
210,20,34,"Tottenham Hotspur-1951",7,1951,1951-12-01,1.78571428571429
217,21,34,"Tottenham Hotspur-1951",8,1951,1951-12-08,1.78571428571429
224,22,37,"Tottenham Hotspur-1951",6,1951,1951-12-15,1.78571428571429
231,23,37,"Tottenham Hotspur-1951",8,1951,1951-12-22,1.78571428571429
234,24,40,"Tottenham Hotspur-1951",7,1951,1951-12-25,1.78571428571429
235,25,40,"Tottenham Hotspur-1951",7,1951,1951-12-26,1.78571428571429
238,26,43,"Tottenham Hotspur-1951",6,1951,1951-12-29,1.78571428571429
245,27,44,"Tottenham Hotspur-1951",6,1951,1952-01-05,1.78571428571429
259,28,47,"Tottenham Hotspur-1951",4,1951,1952-01-19,1.78571428571429
266,29,47,"Tottenham Hotspur-1951",6,1951,1952-01-26,1.78571428571429
280,30,47,"Tottenham Hotspur-1951",8,1951,1952-02-09,1.78571428571429
287,31,48,"Tottenham Hotspur-1951",6,1951,1952-02-16,1.78571428571429
294,32,51,"Tottenham Hotspur-1951",4,1951,1952-02-23,1.78571428571429
301,33,54,"Tottenham Hotspur-1951",4,1951,1952-03-01,1.78571428571429
308,34,57,"Tottenham Hotspur-1951",3,1951,1952-03-08,1.78571428571429
315,35,60,"Tottenham Hotspur-1951",3,1951,1952-03-15,1.78571428571429
322,36,61,"Tottenham Hotspur-1951",4,1951,1952-03-22,1.78571428571429
333,37,64,"Tottenham Hotspur-1951",3,1951,1952-04-02,1.78571428571429
343,38,67,"Tottenham Hotspur-1951",4,1951,1952-04-12,1.78571428571429
345,39,68,"Tottenham Hotspur-1951",3,1951,1952-04-14,1.78571428571429
350,40,69,"Tottenham Hotspur-1951",3,1951,1952-04-19,1.78571428571429
357,41,72,"Tottenham Hotspur-1951",3,1951,1952-04-26,1.78571428571429
361,42,75,"Tottenham Hotspur-1951",2,1951,1952-04-30,1.78571428571429
0,0,0,"Tottenham Hotspur-1961",1,1960,1961-04-29,1.73809523809524
112,1,3,"Tottenham Hotspur-1961",6,1961,1961-08-19,1.73809523809524
116,2,4,"Tottenham Hotspur-1961",8,1961,1961-08-23,1.73809523809524
119,3,7,"Tottenham Hotspur-1961",6,1961,1961-08-26,1.73809523809524
121,4,7,"Tottenham Hotspur-1961",6,1961,1961-08-28,1.73809523809524
126,5,10,"Tottenham Hotspur-1961",4,1961,1961-09-02,1.73809523809524
128,6,11,"Tottenham Hotspur-1961",3,1961,1961-09-04,1.73809523809524
133,7,11,"Tottenham Hotspur-1961",6,1961,1961-09-09,1.73809523809524
140,8,14,"Tottenham Hotspur-1961",4,1961,1961-09-16,1.73809523809524
147,9,14,"Tottenham Hotspur-1961",9,1961,1961-09-23,1.73809523809524
154,10,17,"Tottenham Hotspur-1961",7,1961,1961-09-30,1.73809523809524
163,11,20,"Tottenham Hotspur-1961",5,1961,1961-10-09,1.73809523809524
168,12,23,"Tottenham Hotspur-1961",3,1961,1961-10-14,1.73809523809524
175,13,23,"Tottenham Hotspur-1961",6,1961,1961-10-21,1.73809523809524
182,14,26,"Tottenham Hotspur-1961",2,1961,1961-10-28,1.73809523809524
189,15,26,"Tottenham Hotspur-1961",6,1961,1961-11-04,1.73809523809524
196,16,29,"Tottenham Hotspur-1961",4,1961,1961-11-11,1.73809523809524
203,17,30,"Tottenham Hotspur-1961",4,1961,1961-11-18,1.73809523809524
210,18,30,"Tottenham Hotspur-1961",6,1961,1961-11-25,1.73809523809524
217,19,33,"Tottenham Hotspur-1961",5,1961,1961-12-02,1.73809523809524
224,20,36,"Tottenham Hotspur-1961",4,1961,1961-12-09,1.73809523809524
231,21,39,"Tottenham Hotspur-1961",3,1961,1961-12-16,1.73809523809524
238,22,39,"Tottenham Hotspur-1961",5,1961,1961-12-23,1.73809523809524
241,23,42,"Tottenham Hotspur-1961",4,1961,1961-12-26,1.73809523809524
245,24,45,"Tottenham Hotspur-1961",2,1961,1961-12-30,1.73809523809524
259,25,46,"Tottenham Hotspur-1961",2,1961,1962-01-13,1.73809523809524
266,26,47,"Tottenham Hotspur-1961",2,1961,1962-01-20,1.73809523809524
280,27,47,"Tottenham Hotspur-1961",3,1961,1962-02-03,1.73809523809524
287,28,50,"Tottenham Hotspur-1961",3,1961,1962-02-10,1.73809523809524
298,29,51,"Tottenham Hotspur-1961",2,1961,1962-02-21,1.73809523809524
301,30,52,"Tottenham Hotspur-1961",2,1961,1962-02-24,1.73809523809524
308,31,52,"Tottenham Hotspur-1961",3,1961,1962-03-03,1.73809523809524
319,32,52,"Tottenham Hotspur-1961",3,1961,1962-03-14,1.73809523809524
322,33,53,"Tottenham Hotspur-1961",4,1961,1962-03-17,1.73809523809524
329,34,56,"Tottenham Hotspur-1961",3,1961,1962-03-24,1.73809523809524
343,35,59,"Tottenham Hotspur-1961",3,1961,1962-04-07,1.73809523809524
345,36,60,"Tottenham Hotspur-1961",3,1961,1962-04-09,1.73809523809524
353,37,61,"Tottenham Hotspur-1961",3,1961,1962-04-17,1.73809523809524
356,38,64,"Tottenham Hotspur-1961",3,1961,1962-04-20,1.73809523809524
357,39,64,"Tottenham Hotspur-1961",4,1961,1962-04-21,1.73809523809524
359,40,67,"Tottenham Hotspur-1961",3,1961,1962-04-23,1.73809523809524
364,41,70,"Tottenham Hotspur-1961",3,1961,1962-04-28,1.73809523809524
366,42,73,"Tottenham Hotspur-1961",3,1961,1962-04-30,1.73809523809524
0,0,0,"West Bromwich Albion-1920",1,1919,1920-05-01,1.26190476190476
119,1,1,"West Bromwich Albion-1920",15,1920,1920-08-28,1.26190476190476
123,2,2,"West Bromwich Albion-1920",13,1920,1920-09-01,1.26190476190476
126,3,3,"West Bromwich Albion-1920",13,1920,1920-09-04,1.26190476190476
128,4,4,"West Bromwich Albion-1920",10,1920,1920-09-06,1.26190476190476
133,5,4,"West Bromwich Albion-1920",18,1920,1920-09-11,1.26190476190476
140,6,7,"West Bromwich Albion-1920",12,1920,1920-09-18,1.26190476190476
147,7,8,"West Bromwich Albion-1920",11,1920,1920-09-25,1.26190476190476
154,8,11,"West Bromwich Albion-1920",9,1920,1920-10-02,1.26190476190476
161,9,11,"West Bromwich Albion-1920",12,1920,1920-10-09,1.26190476190476
168,10,12,"West Bromwich Albion-1920",13,1920,1920-10-16,1.26190476190476
175,11,12,"West Bromwich Albion-1920",15,1920,1920-10-23,1.26190476190476
182,12,15,"West Bromwich Albion-1920",15,1920,1920-10-30,1.26190476190476
189,13,16,"West Bromwich Albion-1920",15,1920,1920-11-06,1.26190476190476
196,14,19,"West Bromwich Albion-1920",11,1920,1920-11-13,1.26190476190476
210,15,22,"West Bromwich Albion-1920",10,1920,1920-11-27,1.26190476190476
217,16,25,"West Bromwich Albion-1920",10,1920,1920-12-04,1.26190476190476
224,17,25,"West Bromwich Albion-1920",12,1920,1920-12-11,1.26190476190476
231,18,25,"West Bromwich Albion-1920",13,1920,1920-12-18,1.26190476190476
238,19,25,"West Bromwich Albion-1920",13,1920,1920-12-25,1.26190476190476
240,20,26,"West Bromwich Albion-1920",14,1920,1920-12-27,1.26190476190476
245,21,27,"West Bromwich Albion-1920",13,1920,1921-01-01,1.26190476190476
259,22,30,"West Bromwich Albion-1920",12,1920,1921-01-15,1.26190476190476
266,23,30,"West Bromwich Albion-1920",13,1920,1921-01-22,1.26190476190476
273,24,33,"West Bromwich Albion-1920",12,1920,1921-01-29,1.26190476190476
280,25,33,"West Bromwich Albion-1920",12,1920,1921-02-05,1.26190476190476
284,26,34,"West Bromwich Albion-1920",12,1920,1921-02-09,1.26190476190476
287,27,34,"West Bromwich Albion-1920",13,1920,1921-02-12,1.26190476190476
298,28,37,"West Bromwich Albion-1920",11,1920,1921-02-23,1.26190476190476
301,29,37,"West Bromwich Albion-1920",12,1920,1921-02-26,1.26190476190476
315,30,40,"West Bromwich Albion-1920",13,1920,1921-03-12,1.26190476190476
317,31,41,"West Bromwich Albion-1920",10,1920,1921-03-14,1.26190476190476
322,32,42,"West Bromwich Albion-1920",10,1920,1921-03-19,1.26190476190476
329,33,42,"West Bromwich Albion-1920",13,1920,1921-03-26,1.26190476190476
331,34,42,"West Bromwich Albion-1920",15,1920,1921-03-28,1.26190476190476
332,35,42,"West Bromwich Albion-1920",16,1920,1921-03-29,1.26190476190476
336,36,42,"West Bromwich Albion-1920",17,1920,1921-04-02,1.26190476190476
343,37,45,"West Bromwich Albion-1920",17,1920,1921-04-09,1.26190476190476
350,38,46,"West Bromwich Albion-1920",16,1920,1921-04-16,1.26190476190476
357,39,47,"West Bromwich Albion-1920",17,1920,1921-04-23,1.26190476190476
364,40,50,"West Bromwich Albion-1920",14,1920,1921-04-30,1.26190476190476
366,41,50,"West Bromwich Albion-1920",17,1920,1921-05-02,1.26190476190476
371,42,53,"West Bromwich Albion-1920",14,1920,1921-05-07,1.26190476190476
0,0,0,"Wolverhampton Wanderers-1954",1,1953,1954-04-24,1.5952380952381
119,1,3,"Wolverhampton Wanderers-1954",8,1954,1954-08-21,1.5952380952381
123,2,3,"Wolverhampton Wanderers-1954",10,1954,1954-08-25,1.5952380952381
126,3,4,"Wolverhampton Wanderers-1954",10,1954,1954-08-28,1.5952380952381
128,4,7,"Wolverhampton Wanderers-1954",4,1954,1954-08-30,1.5952380952381
133,5,10,"Wolverhampton Wanderers-1954",5,1954,1954-09-04,1.5952380952381
